Dialogue_ID,Utterance_ID,Speaker,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Sentiment,DA,Utterance
dialogue-0010,dialogue-0010-002,語者一,high,high,high,high,high,neutral,other,對啊但我也忘記叫啥
dialogue-0010,dialogue-0010-003,語者一,high,high,high,high,high,neutral,other,問一下他們應該知道
dialogue-0010,dialogue-0010-004,語者二,high,high,high,high,high,neutral,other,那間蠻舒服的啦
dialogue-0010,dialogue-0010-005,語者二,high,high,high,high,high,negative,other,乾可是晚上那條巷子上次超多蟑螂欸
dialogue-0010,dialogue-0010-006,語者一,high,high,high,high,high,neutral,other,有嗎我怎麼沒印象
dialogue-0010,dialogue-0010-007,語者二,high,high,high,high,high,neutral,other,因為你那天晚上在房間醉死了...
dialogue-0010,dialogue-0010-008,語者二,high,high,high,high,high,neutral,other,我們去買宵夜的時候你就已經睡著了
dialogue-0010,dialogue-0010-009,語者一,high,high,high,high,high,positive,other,靠北原來是這樣哈哈哈哈
dialogue-0010,dialogue-0010-010,語者一,high,high,high,high,high,neutral,other,那我們就不要太晚出門呢
dialogue-0010,dialogue-0010-011,語者二,high,high,high,high,high,negative,other,蛤可是只要晚上那邊蟑螂感覺就超多
dialogue-0010,dialogue-0010-012,語者一,high,high,high,high,high,neutral,other,好吧如果你會擔心的話就不要那間好了
dialogue-0010,dialogue-0010-013,語者二,high,high,high,high,high,negative,other,抱歉QQ我真的有夠怕蟑螂...
dialogue-0010,dialogue-0010-014,語者一,high,high,high,high,high,positive,other,沒事呀民宿那麼多間再找就好了
dialogue-0010,dialogue-0010-015,語者二,high,high,high,high,high,neutral,other,如果真的要住那間的話我可以晚上就都待在房間啦
dialogue-0010,dialogue-0010-016,語者二,high,high,high,high,high,neutral,other,你們出門就好，這樣感覺也是可以
dialogue-0010,dialogue-0010-017,語者一,high,high,high,high,high,positive,other,真的嗎！那就我們去幫你買宵夜啊哈哈哈
dialogue-0010,dialogue-0010-018,語者一,high,high,high,high,high,positive,other,你就不用出門了
dialogue-0010,dialogue-0010-019,語者二,high,high,high,high,high,positive,other,感覺可以
dialogue-0010,dialogue-0010-020,語者二,high,high,high,high,high,positive,other,那間是多吸引你啦哈哈哈
dialogue-0010,dialogue-0010-021,語者一,high,high,high,high,high,positive,other,那間CP值超高欸
dialogue-0010,dialogue-0010-022,語者一,high,high,high,high,high,positive,other,又舒服又便宜
dialogue-0010,dialogue-0010-023,語者二,high,high,high,high,high,positive,other,好好笑
dialogue-0010,dialogue-0010-024,語者二,high,high,high,high,high,positive,other,好啦那你先問問看大家唄
dialogue-0010,dialogue-0010-025,語者一,high,high,high,high,high,positive,other,沒問題沒問題
dialogue-0012,dialogue-0012-000,語者一,high,high,high,high,high,neutral,other,我之前在你們網站訂了一雙球鞋
dialogue-0012,dialogue-0012-001,語者一,high,high,high,high,high,negative,other,剛剛收到打開發現鞋底有被穿過的磨擦痕跡欸
dialogue-0012,dialogue-0012-002,語者二,high,high,high,high,high,positive,other,您好，很高興為您服務
dialogue-0012,dialogue-0012-003,語者二,high,high,high,high,high,positive,other,想請問有照片提供參考嗎？謝謝
dialogue-0012,dialogue-0012-004,語者一,high,high,high,high,high,neutral,other,有的，照片在這裡
dialogue-0012,dialogue-0012-005,語者二,high,high,high,high,high,negative,other,我瞭解了，抱歉這應該是因為您購買的是展示品
dialogue-0012,dialogue-0012-006,語者二,high,high,high,high,high,neutral,other,價格較便宜，但也會因此有著用的痕跡
dialogue-0012,dialogue-0012-007,語者二,high,high,high,high,high,neutral,other,這是正常的現象
dialogue-0012,dialogue-0012-008,語者一,high,high,high,high,high,negative,other,但你們在商品的敘述頁面沒有提到啊
dialogue-0012,dialogue-0012-009,語者二,high,high,high,high,high,neutral,other,您好：是有的唷，商品描述都有提到商品有使用過，可以接受再下單的
dialogue-0012,dialogue-0012-010,語者一,high,high,high,high,high,neutral,other,好吧那可能是我漏看了
dialogue-0012,dialogue-0012-011,語者一,high,high,high,high,high,neutral,other,但我還是想退貨欸
dialogue-0012,dialogue-0012-012,語者二,high,high,high,high,high,neutral,other,沒問題的，對產品有任何的疑問都是可以退貨的
dialogue-0012,dialogue-0012-013,語者一,high,high,high,high,high,neutral,other,那我就直接按申請退貨就好了嗎
dialogue-0012,dialogue-0012-014,語者二,high,high,high,high,high,neutral,other,對的，然後要麻煩您將退貨運費轉至該頁面的帳戶
dialogue-0012,dialogue-0012-015,語者二,high,high,high,high,high,neutral,other,再以原包裝裝好商品後寄回哦
dialogue-0012,dialogue-0012-016,語者一,high,high,high,high,high,negative,other,蛤所以運費是我要負擔嗎
dialogue-0012,dialogue-0012-017,語者二,high,high,high,high,high,negative,other,對的，不好意思因為商品並非瑕疵，因此退貨運費可能要由買方來負擔
dialogue-0012,dialogue-0012-018,語者一,high,high,high,high,high,negative,other,但我這有磨損痕跡欸
dialogue-0012,dialogue-0012-019,語者一,high,high,high,high,high,negative,other,這不算是瑕疵嗎
dialogue-0012,dialogue-0012-020,語者二,high,high,high,high,high,negative,other,不好意思，因為我們商品描述都有說明此情況唷
dialogue-0012,dialogue-0012-021,語者二,high,high,high,high,high,negative,other,可能不太方便幫您補貼運費的部分
dialogue-0012,dialogue-0012-022,語者一,high,high,high,high,high,negative,other,好吧但我覺得這樣的購物體驗不太好欸
dialogue-0012,dialogue-0012-023,語者二,high,high,high,high,high,neutral,other,還是說我這邊送給您一張與運費等值的優惠券
dialogue-0012,dialogue-0012-024,語者二,high,high,high,high,high,neutral,other,您下次購物可以直接使用
dialogue-0012,dialogue-0012-025,語者一,high,high,high,high,high,neutral,other,也可以欸，那這會有低消門檻嗎
dialogue-0012,dialogue-0012-026,語者二,high,high,high,high,high,neutral,other,沒有，這可以直接使用在任意的訂單上
dialogue-0012,dialogue-0012-027,語者一,high,high,high,high,high,positive,other,好欸太感謝你了
dialogue-0012,dialogue-0012-028,語者二,high,high,high,high,high,neutral,other,那我將優惠碼傳給您，優惠碼如下：SJDU657H
dialogue-0012,dialogue-0012-029,語者一,high,high,high,high,high,positive,other,好的收到！謝謝唷！
dialogue-0012,dialogue-0012-030,語者二,high,high,high,high,high,positive,other,感謝您，希望還有機會為您服務
dialogue-0013,dialogue-0013-000,語者一,high,high,high,high,high,neutral,other,你好 請問你是訂幾點幾位呢
dialogue-0013,dialogue-0013-001,語者二,high,high,high,high,high,neutral,other,八點四位
dialogue-0013,dialogue-0013-002,語者一,high,high,high,high,high,neutral,other,我這邊幫您確認一下
dialogue-0013,dialogue-0013-003,語者二,high,high,high,high,high,neutral,other,好的
dialogue-0013,dialogue-0013-004,語者一,high,high,high,high,high,negative,other,不好意思 這裡沒有你的訂位紀錄欸
dialogue-0013,dialogue-0013-005,語者一,high,high,high,high,high,neutral,other,請問你是打電話來訂位的嗎
dialogue-0013,dialogue-0013-006,語者二,high,high,high,high,high,neutral,other,咦 對我是打電話的
dialogue-0013,dialogue-0013-007,語者一,high,high,high,high,high,neutral,other,想請問你昨天是否有接到訂位確認電話
dialogue-0013,dialogue-0013-008,語者二,high,high,high,high,high,neutral,other,這我倒沒有印象有接到
dialogue-0013,dialogue-0013-009,語者一,high,high,high,high,high,negative,other,那不好意思 可能是因為沒有確認到因此座位被取消了
dialogue-0013,dialogue-0013-010,語者二,high,high,high,high,high,negative,other,真的假的那怎麼辦
dialogue-0013,dialogue-0013-011,語者一,high,high,high,high,high,neutral,other,還是說你要不要稍後現場可能會有位子
dialogue-0013,dialogue-0013-012,語者二,high,high,high,high,high,negative,other,好吧那也只能這樣了
dialogue-0013,dialogue-0013-013,語者一,high,high,high,high,high,neutral,other,沒問題 那這邊稍等唷
dialogue-0013,dialogue-0013-014,語者二,high,high,high,high,high,negative,other,大概會等多久啊
dialogue-0013,dialogue-0013-015,語者一,high,high,high,high,high,neutral,other,我也不太確定欸
dialogue-0013,dialogue-0013-016,語者一,high,high,high,high,high,neutral,other,要看客人的用餐情況
dialogue-0013,dialogue-0013-017,語者二,high,high,high,high,high,neutral,other,通常這個時間點會等超過半小時嗎
dialogue-0013,dialogue-0013-018,語者一,high,high,high,high,high,neutral,other,欸通常是不會 因為現在時間也不早了
dialogue-0013,dialogue-0013-019,語者二,high,high,high,high,high,positive,other,好那我瞭解了謝謝你啊
dialogue-0013,dialogue-0013-020,語者一,high,high,high,high,high,positive,other,不客氣
dialogue-0013,dialogue-0013-021,語者一,high,high,high,high,high,neutral,other,然後這邊還要提醒你一下
dialogue-0013,dialogue-0013-022,語者一,high,high,high,high,high,neutral,other,我們最後點餐時間是九點，營業時間到十點為止唷
dialogue-0013,dialogue-0013-023,語者二,high,high,high,high,high,neutral,other,你們十點就關門嗎
dialogue-0013,dialogue-0013-024,語者一,high,high,high,high,high,negative,other,對的不好意思
dialogue-0013,dialogue-0013-025,語者二,high,high,high,high,high,negative,other,沒關係，那我們先不用候位好了
dialogue-0013,dialogue-0013-026,語者一,high,high,high,high,high,negative,other,好的 不好意思造成你的困擾
dialogue-0013,dialogue-0013-027,語者二,high,high,high,high,high,positive,other,沒事沒事謝謝妳
dialogue-0014,dialogue-0014-000,語者一,high,high,high,high,high,negative,other,欸怎麼辦啦又吵架了
dialogue-0014,dialogue-0014-001,語者二,high,high,high,high,high,negative,other,你又惹人家生氣哦
dialogue-0014,dialogue-0014-002,語者一,high,high,high,high,high,negative,other,靠北不是啊 我覺得這次根本就是他的問題
dialogue-0014,dialogue-0014-003,語者二,high,high,high,high,high,neutral,other,你們又怎麼了 說來聽聽
dialogue-0014,dialogue-0014-004,語者一,high,high,high,high,high,negative,other,算了啦講了也沒用
dialogue-0014,dialogue-0014-005,語者一,high,high,high,high,high,negative,other,反正我已經習慣他脾氣很差這件事了
dialogue-0014,dialogue-0014-006,語者二,high,high,high,high,high,neutral,other,搞不好是你自己的問題只是你沒發現啊bro
dialogue-0014,dialogue-0014-007,語者一,high,high,high,high,high,negative,other,沒有沒有我跟你說真的就是他的問題
dialogue-0014,dialogue-0014-008,語者二,high,high,high,high,high,neutral,other,那你講講看唄
dialogue-0014,dialogue-0014-009,語者一,high,high,high,high,high,negative,other,就我那天跟大學那群朋友去唱歌
dialogue-0014,dialogue-0014-010,語者一,high,high,high,high,high,negative,other,然後我就發了個限時
dialogue-0014,dialogue-0014-011,語者一,high,high,high,high,high,negative,other,內容我也忘了啦反正不重要
dialogue-0014,dialogue-0014-012,語者二,high,high,high,high,high,neutral,other,所以他是生氣你跑去唱歌沒陪他嗎
dialogue-0014,dialogue-0014-013,語者一,high,high,high,high,high,negative,other,不是 他是覺得不喜歡我去那種局
dialogue-0014,dialogue-0014-014,語者二,high,high,high,high,high,neutral,other,哦哦哦我懂你的意思
dialogue-0014,dialogue-0014-015,語者一,high,high,high,high,high,negative,other,對但我就覺得這很還好啊
dialogue-0014,dialogue-0014-016,語者一,high,high,high,high,high,negative,other,就只是唱個歌有必要這樣嗎
dialogue-0014,dialogue-0014-017,語者二,high,high,high,high,high,neutral,other,好啦我覺得他可能就只是不放心你吧
dialogue-0014,dialogue-0014-018,語者二,high,high,high,high,high,neutral,other,或者有沒有可能是因為他不喜歡你朋友？
dialogue-0014,dialogue-0014-019,語者一,high,high,high,high,high,negative,other,但我覺得他跟我朋友的相處都很融洽啊
dialogue-0014,dialogue-0014-020,語者一,high,high,high,high,high,negative,other,我真的不懂他在想啥
dialogue-0014,dialogue-0014-021,語者二,high,high,high,high,high,neutral,other,好啦那我覺得你們這件事真的要好好溝通欸
dialogue-0014,dialogue-0014-022,語者二,high,high,high,high,high,neutral,other,感覺以後還是會很常發生一樣的事情
dialogue-0014,dialogue-0014-023,語者一,high,high,high,high,high,negative,other,對啊就覺得好累
dialogue-0014,dialogue-0014-024,語者二,high,high,high,high,high,neutral,other,沒事的啦
dialogue-0014,dialogue-0014-025,語者一,high,high,high,high,high,negative,other,反正就只能乖乖道歉
dialogue-0014,dialogue-0014-026,語者二,high,high,high,high,high,neutral,other,好啦走啦我們去喝一杯
dialogue-0014,dialogue-0014-027,語者二,high,high,high,high,high,neutral,other,喝完就好了相信我
dialogue-0014,dialogue-0014-028,語者一,high,high,high,high,high,positive,other,最好是啦哈哈哈
dialogue-0014,dialogue-0014-029,語者二,high,high,high,high,high,positive,other,真的啦大不了喝完就睡死了
dialogue-0014,dialogue-0014-030,語者一,high,high,high,high,high,positive,other,那他只會更生氣笑死
dialogue-0014,dialogue-0014-031,語者一,high,high,high,high,high,positive,other,好啦走啦
dialogue-0014,dialogue-0014-032,語者二,high,high,high,high,high,positive,other,走吧走吧
dialogue-0016,dialogue-0016-000,語者一,high,high,high,high,high,positive,other,先生您好，今天你路過我們店真的是運氣很好
